res_id,paramSet,rep,method,threshNr,nrTurns,length,angleMu,angleSD,stepMu,stepSD
5371,11,1,CPT,3,0.294736842105263,0.368883248222861,0.678047198067894,8.01813926877027,1.3174401722245,5.26163742021919
5372,11,2,CPT,3,0.397849462365591,0.572164705719475,0.95321653556919,11.0822811486057,1.54639109653912,5.29472917591004
5373,11,3,CPT,3,0.166666666666667,0.436781059872506,0.96781241738724,8.65985683330964,2.72988162420316,11.2287014106434
5374,11,4,CPT,3,0.315217391304348,0.494961436393307,0.805381254345478,9.89204043998948,1.70676357377003,6.1683725967108
5375,11,5,CPT,3,0.164948453608247,0.387974934751461,0.682536494403355,8.01757986487359,2.42484334219663,14.1310987431872
5376,11,6,CPT,3,0.565217391304348,0.620420540602222,0.762716992589334,9.88664361579321,1.19311642423504,4.44463087328794
5377,11,7,CPT,3,0.452631578947368,0.677576608900233,0.684133443637254,8.73134187233988,1.57575955558194,5.42180203743296
5378,11,8,CPT,3,0.217821782178218,0.377013901113352,0.699643363696296,6.77438291723829,1.71369955051524,8.71496778683406
5379,11,9,CPT,3,0.138613861386139,0.392860971729333,0.862809875440549,11.7873996244288,2.80614979806666,10.5477988280096
5380,11,10,CPT,3,0.428571428571429,0.504910833271125,0.662126410023172,8.41311113586312,1.20216865064554,4.57151584841686
5381,11,1,CPT,4,0.357894736842105,0.514628313011521,0.74871814165361,9.9856924376052,1.513612685328,4.39873056416833
5382,11,2,CPT,4,0.419354838709677,0.575216322326512,1.00192648905455,9.24887868549284,1.47491364699106,4.85911578325899
5383,11,3,CPT,4,0.1875,0.430207307875173,0.739454113652838,9.08011925434035,2.39004059930652,10.4817300315152
5384,11,4,CPT,4,0.41304347826087,0.531588901378936,0.66046587499411,7.36377059401642,1.39891816152352,5.41127267820763
5385,11,5,CPT,4,0.195876288659794,0.406018276322544,0.612804257913146,6.63540229093755,2.13693829643444,12.6338802415582
5386,11,6,CPT,4,0.41304347826087,0.466281042302506,0.726957328336268,9.09088419386294,1.22705537448028,3.8292022219852
5387,11,7,CPT,4,0.6,0.711100125558971,0.544478203406608,7.70610903228821,1.24754407992802,4.75454389972164
5388,11,8,CPT,4,0.346534653465347,0.571905083744109,0.769771877676253,10.0028843078126,1.63401452498317,7.85555204137211
5389,11,9,CPT,4,0.297029702970297,0.471440414840141,0.807329610646054,9.37150525435559,1.57146804946714,6.20019809954647
5390,11,10,CPT,4,0.346938775510204,0.475764675687022,0.764655176058643,9.79235305881248,1.39930786966771,5.88383475551013
5391,11,1,CPT,5,0.221052631578947,0.271331797038701,0.556140220439766,7.35361770705916,1.29205617637477,6.61231593668853
5392,11,2,CPT,5,0.602150537634409,0.627311495787319,0.790304343396744,9.07614499070559,1.12019909962021,3.93968347515737
5393,11,3,CPT,5,0.34375,0.580900900500951,0.774786711275118,8.85907771417551,1.76030575909379,6.76815490022156
5394,11,4,CPT,5,0.597826086956522,0.617623616334327,0.620439696422678,7.23934268828567,1.12295202969878,3.78510113997564
5395,11,5,CPT,5,0.412371134020619,0.548613014035895,0.556204290426759,6.33627063573702,1.37153253508974,6.36678271684029
5396,11,6,CPT,5,0.402173913043478,0.469870720988355,0.757930262006495,8.46982329179178,1.26992086753609,4.61867182570518
5397,11,7,CPT,5,0.621052631578947,0.651151913734888,0.546980209716985,7.73086007581667,1.10364731141506,5.04706998655342
5398,11,8,CPT,5,0.366336633663366,0.591895054276555,0.735407467060848,7.69009740641613,1.59971636290961,7.89289578652278
5399,11,9,CPT,5,0.297029702970297,0.461856940841883,0.646235175855129,7.98473416899847,1.53952313613961,6.22651761276985
5400,11,10,CPT,5,0.357142857142857,0.462350347065032,0.663034396121655,9.43851747334468,1.32100099161438,6.79830732889717
5401,11,1,MRPA,1,1,1,1.00162244441619,0.958160683171384,1.05263157894737,0.769956587540189
5402,11,2,MRPA,1,1,1,1.00120899172603,0.972044335629943,1.0752688172043,1.01574534750657
5403,11,3,MRPA,1,1,1,0.983562822135071,0.856196837367783,1.04166666666667,1.01085121330421
5404,11,4,MRPA,1,1,1,1.00411226786007,0.995801859851511,1.08695652173913,1.09596837518587
5405,11,5,MRPA,1,1,1,0.994171289253436,0.964227409472223,1.03092783505155,0.894611269865031
5406,11,6,MRPA,1,1,1,1.00563369242779,1.06029369745533,1.08695652173913,0.949094504799837
5407,11,7,MRPA,1,1,1,0.988975142526901,1.04125330964439,1.05263157894737,1.05653314520794
5408,11,8,MRPA,1,1,1,1.00742899465388,0.994692045854471,0.990099009900991,0.929352661607509
5409,11,9,MRPA,1,1,1,1.00035820763264,1.00288396777718,0.990099009900991,0.984645597509718
5410,11,10,MRPA,1,1,1,0.990721344153158,0.94656277364624,1.02040816326531,0.99523140087899
5411,11,1,MRPA,2,1,1,1.00162244441619,0.958160683171384,1.05263157894737,0.769956587540189
5412,11,2,MRPA,2,1,1,1.00120899172603,0.972044335629943,1.0752688172043,1.01574534750657
5413,11,3,MRPA,2,1,1,0.983562822135071,0.856196837367783,1.04166666666667,1.01085121330421
5414,11,4,MRPA,2,1,1,1.00411226786007,0.995801859851511,1.08695652173913,1.09596837518587
5415,11,5,MRPA,2,1,1,0.994171289253436,0.964227409472223,1.03092783505155,0.894611269865031
5416,11,6,MRPA,2,1,1,1.00563369242779,1.06029369745533,1.08695652173913,0.949094504799837
5417,11,7,MRPA,2,1,1,0.988975142526901,1.04125330964439,1.05263157894737,1.05653314520794
5418,11,8,MRPA,2,1,1,1.00742899465388,0.994692045854471,0.990099009900991,0.929352661607509
5419,11,9,MRPA,2,1,1,1.00035820763264,1.00288396777718,0.990099009900991,0.984645597509718
5420,11,10,MRPA,2,1,1,0.990721344153158,0.94656277364624,1.02040816326531,0.99523140087899
5421,11,1,MRPA,3,1,1,1.00162244441619,0.958160683171384,1.05263157894737,0.769956587540189
5422,11,2,MRPA,3,1,1,1.00120899172603,0.972044335629943,1.0752688172043,1.01574534750657
5423,11,3,MRPA,3,1,1,0.983562822135071,0.856196837367783,1.04166666666667,1.01085121330421
5424,11,4,MRPA,3,0.989130434782609,0.999427784205205,1.01514646860578,1.65649304963823,1.09827229033539,1.04461046319303
5425,11,5,MRPA,3,1,1,0.994171289253436,0.964227409472223,1.03092783505155,0.894611269865031
5426,11,6,MRPA,3,1,1,1.00563369242779,1.06029369745533,1.08695652173913,0.949094504799837
5427,11,7,MRPA,3,1,1,0.988975142526901,1.04125330964439,1.05263157894737,1.05653314520794
5428,11,8,MRPA,3,1,1,1.00742899465388,0.994692045854471,0.990099009900991,0.929352661607509
5429,11,9,MRPA,3,1,1,1.00035820763264,1.00288396777718,0.990099009900991,0.984645597509718
5430,11,10,MRPA,3,1,1,0.990721344153158,0.94656277364624,1.02040816326531,0.99523140087899
5431,11,1,MRPA,4,1,1,1.00162244441619,0.958160683171384,1.05263157894737,0.769956587540189
5432,11,2,MRPA,4,1,1,1.00120899172603,0.972044335629943,1.0752688172043,1.01574534750657
5433,11,3,MRPA,4,1,1,0.983562822135071,0.856196837367783,1.04166666666667,1.01085121330421
5434,11,4,MRPA,4,0.989130434782609,0.999427784205205,1.01514646860578,1.65649304963823,1.09827229033539,1.04461046319303
5435,11,5,MRPA,4,1,1,0.994171289253436,0.964227409472223,1.03092783505155,0.894611269865031
5436,11,6,MRPA,4,1,1,1.00563369242779,1.06029369745533,1.08695652173913,0.949094504799837
5437,11,7,MRPA,4,1,1,0.988975142526901,1.04125330964439,1.05263157894737,1.05653314520794
5438,11,8,MRPA,4,1,1,1.00742899465388,0.994692045854471,0.990099009900991,0.929352661607509
5439,11,9,MRPA,4,1,1,1.00035820763264,1.00288396777718,0.990099009900991,0.984645597509718
5440,11,10,MRPA,4,1,1,0.990721344153158,0.94656277364624,1.02040816326531,0.99523140087899
5441,11,1,MRPA,5,1,1,1.00162244441619,0.958160683171384,1.05263157894737,0.769956587540189
5442,11,2,MRPA,5,0.989247311827957,0.999356058723324,1.00172448956815,0.984897406279333,1.08625658556883,1.02126745078392
5443,11,3,MRPA,5,1,1,0.983562822135071,0.856196837367783,1.04166666666667,1.01085121330421
5444,11,4,MRPA,5,0.989130434782609,0.999427784205205,1.01514646860578,1.65649304963823,1.09827229033539,1.04461046319303
5445,11,5,MRPA,5,1,1,0.994171289253436,0.964227409472223,1.03092783505155,0.894611269865031
5446,11,6,MRPA,5,1,1,1.00563369242779,1.06029369745533,1.08695652173913,0.949094504799837
5447,11,7,MRPA,5,1,1,0.988975142526901,1.04125330964439,1.05263157894737,1.05653314520794
5448,11,8,MRPA,5,1,1,1.00742899465388,0.994692045854471,0.990099009900991,0.929352661607509
5449,11,9,MRPA,5,1,1,1.00035820763264,1.00288396777718,0.990099009900991,0.984645597509718
5450,11,10,MRPA,5,1,1,0.990721344153158,0.94656277364624,1.02040816326531,0.99523140087899
5451,11,1,VW,1,0.726315789473684,0.82351055785486,0.923034391923841,7.21556943008833,1.19349356210849,1.31681790937718
5452,11,2,VW,1,0.688172043010753,0.833660216526173,0.9602895453239,6.40646589673306,1.30259408832214,1.43343809740405
5453,11,3,VW,1,0.697916666666667,0.847868516573406,0.905621635748355,7.07157294764575,1.26547539787076,1.46457443516902
5454,11,4,VW,1,0.619565217391304,0.842077289526604,0.984612298060855,7.40077661491478,1.47732857811685,2.24438296730756
5455,11,5,VW,1,0.701030927835051,0.874400461016919,0.938048585960496,5.73035589832657,1.28588303090723,1.78662393689359
5456,11,6,VW,1,0.652173913043478,0.823133765352253,0.954896100633584,6.65585005721406,1.37188960892042,1.53489592339714
5457,11,7,VW,1,0.652631578947368,0.850601278241071,0.843167888219657,6.07892748655667,1.37193754555011,1.80601168023902
5458,11,8,VW,1,0.702970297029703,0.848487837303045,0.86479346449767,6.37668100341735,1.19505329197612,1.48103427940191
5459,11,9,VW,1,0.643564356435644,0.821320122423733,0.896599406251444,6.14962687004331,1.26356941911344,2.09619061088609
5460,11,10,VW,1,0.714285714285714,0.869398959953497,0.912330404000061,6.29862082019612,1.24199851421928,1.3720721252173
5461,11,1,VW,2,0.694736842105263,0.821045155675873,0.948074437798824,7.32925294118484,1.24400781163011,1.51074749856042
5462,11,2,VW,2,0.655913978494624,0.826071509945638,0.985699251485173,6.63308295877062,1.35421559007482,1.34006646746907
5463,11,3,VW,2,0.666666666666667,0.837939087692492,0.93350000410848,7.35678124729762,1.30927982451952,1.83690551481836
5464,11,4,VW,2,0.597826086956522,0.834314249015872,0.989736798341739,7.3829640981028,1.51693499821068,2.49006191793938
5465,11,5,VW,2,0.701030927835051,0.874400461016919,0.938048585960496,5.73035589832657,1.28588303090723,1.78662393689359
5466,11,6,VW,2,0.652173913043478,0.823133765352253,0.954896100633584,6.65585005721406,1.37188960892042,1.53489592339714
5467,11,7,VW,2,0.6,0.827555860978462,0.857640193853937,6.5786783194466,1.45185238768151,1.98615658339596
5468,11,8,VW,2,0.683168316831683,0.843915753160632,0.867247965528652,6.46714443811151,1.22306630892845,1.61923094599284
5469,11,9,VW,2,0.633663366336634,0.819122116253815,0.897789945416906,6.18634558785255,1.27987830664659,2.09529480968017
5470,11,10,VW,2,0.693877551020408,0.863716811040954,0.937817824259935,6.19820762163644,1.27017178094258,1.48278626183282
5471,11,1,VW,3,0.673684210526316,0.820242783647732,0.946612990950536,7.40927631003656,1.28162934944958,1.49160849120113
5472,11,2,VW,3,0.655913978494624,0.826071509945638,0.985699251485173,6.63308295877062,1.35421559007482,1.34006646746907
5473,11,3,VW,3,0.645833333333333,0.831644214035327,0.937005774200368,7.6059020003242,1.34136163554085,1.82168357958878
5474,11,4,VW,3,0.597826086956522,0.834314249015872,0.989736798341739,7.3829640981028,1.51693499821068,2.49006191793938
5475,11,5,VW,3,0.701030927835051,0.874400461016919,0.938048585960496,5.73035589832657,1.28588303090723,1.78662393689359
5476,11,6,VW,3,0.652173913043478,0.823133765352253,0.954896100633584,6.65585005721406,1.37188960892042,1.53489592339714
5477,11,7,VW,3,0.589473684210526,0.817709868911013,0.83382383911778,6.17011329657847,1.46019619448395,1.99234372715776
5478,11,8,VW,3,0.663366336633663,0.835340278502329,0.856917180943555,6.52359887909318,1.2467765350781,1.60107134567382
5479,11,9,VW,3,0.603960396039604,0.812167238505203,0.88839606425508,6.98463986195883,1.33142170246755,2.07741451163244
5480,11,10,VW,3,0.673469387755102,0.859638673480642,0.934971822219608,6.37566258139213,1.30248283860703,1.54469473530855
5481,11,1,VW,4,0.652631578947368,0.810255878857923,0.94957356496573,7.90730457601422,1.30686432073859,1.60065636018026
5482,11,2,VW,4,0.655913978494624,0.826071509945638,0.985699251485173,6.63308295877062,1.35421559007482,1.34006646746907
5483,11,3,VW,4,0.625,0.828318128402071,0.941944574093916,7.56502314251224,1.38053021400345,1.92015904505519
5484,11,4,VW,4,0.597826086956522,0.834314249015872,0.989736798341739,7.3829640981028,1.51693499821068,2.49006191793938
5485,11,5,VW,4,0.65979381443299,0.853613026416818,0.958582051433786,6.09203605341508,1.33377035377628,1.90885151081967
5486,11,6,VW,4,0.630434782608696,0.802258538472675,0.949749901922723,6.82180014128432,1.38320437667703,1.57554154429779
5487,11,7,VW,4,0.568421052631579,0.808610893205595,0.820830524629469,6.16192184974664,1.49742758001036,1.95809225496043
5488,11,8,VW,4,0.623762376237624,0.811661801043344,0.867664991139392,7.00386249636003,1.28835206514817,1.68761604113786
5489,11,9,VW,4,0.603960396039604,0.812167238505203,0.88839606425508,6.98463986195883,1.33142170246755,2.07741451163244
5490,11,10,VW,4,0.653061224489796,0.856787019468196,0.936521386150297,6.25244931691538,1.33872971791906,1.72960592346154
5491,11,1,VW,5,0.652631578947368,0.810255878857923,0.94957356496573,7.90730457601422,1.30686432073859,1.60065636018026
5492,11,2,VW,5,0.655913978494624,0.826071509945638,0.985699251485173,6.63308295877062,1.35421559007482,1.34006646746907
5493,11,3,VW,5,0.604166666666667,0.816352016915674,0.953871146257213,7.93635320685453,1.40750347744082,1.88933823119989
5494,11,4,VW,5,0.58695652173913,0.831320521994986,0.996061124031388,7.49652091585173,1.53948244813886,2.58317909805462
5495,11,5,VW,5,0.649484536082474,0.851239725934727,0.959610129874232,6.01942557290364,1.35117416815036,1.89040002404654
5496,11,6,VW,5,0.58695652173913,0.779728011826441,0.931996280489468,7.02638056729978,1.44394076264156,1.68094921981656
5497,11,7,VW,5,0.557894736842105,0.804146515467185,0.800508121777248,6.4246464365576,1.51725757635318,1.98542851039765
5498,11,8,VW,5,0.564356435643564,0.783607047104879,0.895035037062633,7.34033640850107,1.37474920544716,1.84117203942387
5499,11,9,VW,5,0.564356435643564,0.808166003374902,0.934787724119707,6.92246978885628,1.41783509364018,2.42823026198002
5500,11,10,VW,5,0.622448979591837,0.846647636258919,0.974127866312789,6.19953812840895,1.38794694468675,1.82618906300469
5501,12,1,interval,1,1.06451612903226,0.974085586160111,0.735703454241161,1.45386920642477,0.983924834505163,0.0794814644254309
5502,12,2,interval,1,1.02061855670103,0.977458347869597,0.80041562370577,1.1648190019546,0.987331664514744,0.0860536247441296
5503,12,3,interval,1,1.03125,0.974715919230307,0.750306197813064,1.1492845661357,0.984561534576067,0.0745485623120143
5504,12,4,interval,1,1.0531914893617,0.97674208911969,0.664341234489694,1.21222637352911,0.98660817082797,0.0826599353030986
5505,12,5,interval,1,1,0.972692163774927,0.84604856201466,1.25012493772275,0.982517337146391,0.0784801838737777
5506,12,6,interval,1,1.04210526315789,0.981092845613728,0.729156673851881,1.23625840223796,0.9910028743573,0.0621921948042568
5507,12,7,interval,1,1.03125,0.974638216564581,0.691859400767493,1.36352045907121,0.98448304703493,0.0729083418732593
5508,12,8,interval,1,1.07608695652174,0.977126860744409,0.729458396555835,1.37246250693427,0.986996829034759,0.0832516079019773
5509,12,9,interval,1,1.02061855670103,0.973513318309174,0.78409067725874,1.33835888362068,0.983346786170881,0.0823777525306069
5510,12,10,interval,1,1,0.974486303713214,0.663058466819573,1.3465459521691,0.984329599710321,0.0667171376531405
5511,12,1,interval,2,0.709677419354839,0.963887449422434,0.9218168551057,1.78986419455505,1.46043552942793,0.169899076500096
5512,12,2,interval,2,0.680412371134021,0.96214483006762,0.953736339965039,1.70538480922195,1.45779519707215,0.150398174361796
5513,12,3,interval,2,0.6875,0.966318158745159,0.882384097049019,1.66646166932801,1.46411842234115,0.0943941886807478
5514,12,4,interval,2,0.702127659574468,0.96461872914828,0.687307115761762,1.5156224090362,1.46154352901255,0.123478942840192
5515,12,5,interval,2,0.666666666666667,0.960324794177849,1.00765819424634,1.74655208039625,1.45503756693614,0.127010876504998
5516,12,6,interval,2,0.694736842105263,0.970146169488577,0.776856144346031,1.80326564583735,1.46991843861905,0.094266041666954
5517,12,7,interval,2,0.6875,0.962711744453913,0.834977213718557,1.6941486364472,1.4586541582635,0.187680965206319
5518,12,8,interval,2,0.717391304347826,0.962582085191293,0.881796258971967,1.83411420450665,1.4584577048353,0.157348647597247
5519,12,9,interval,2,0.680412371134021,0.958783811435203,0.936366310922334,1.9031061596062,1.45270274459879,0.158336115140189
5520,12,10,interval,2,0.666666666666667,0.96540438615736,0.831961034067843,1.79038369846463,1.46273391842025,0.115736662197982
5521,12,1,interval,3,0.526881720430108,0.941081194453335,0.953479713543871,2.24143252114218,1.9205738662313,0.2836369368208
5522,12,2,interval,3,0.505154639175258,0.951056339350587,1.11303484592924,2.17688323930536,1.94093130479712,0.202353702482588
5523,12,3,interval,3,0.510416666666667,0.952433871421582,0.952543128485351,1.83279180838076,1.94374259473792,0.202509375616978
5524,12,4,interval,3,0.521276595744681,0.954701979432863,0.746059713461201,1.77207267892047,1.94837138659768,0.193306153107879
5525,12,5,interval,3,0.494949494949495,0.946496939284995,1.19238703646986,2.33405649603654,1.93162640670407,0.204816405939339
5526,12,6,interval,3,0.515789473684211,0.959084110989996,0.875117935324376,2.01851071035208,1.95731451222448,0.175816914910909
5527,12,7,interval,3,0.510416666666667,0.950268994010775,1.00825071574775,1.87664158014998,1.93932447757301,0.350801043388338
